Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Zonas_final,Jugador2,Jugador,Calificacion,Zonas,Categoria,Optional Column
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:17:49,01:17:49,0.000,15,6,7,,17,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:17:51,01:17:51,0.000,18,4,6,,15,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:17:55,01:17:55,0.000,18,8,4,,18,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:17:56,01:17:56,0.000,17,5,8,,17,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:17:58,01:17:58,0.000,18,7,5,,17,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Perdida,,01:17:58,01:17:58,0.000,Volver,,5,,17,Interceptado,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Falta,,01:18:04,01:18:04,0.000,Volver,,6,,12,Recibida,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:18:21,01:18:21,0.000,8,2,5,,11,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:18:24,01:18:24,0.000,12,6,2,,8,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:18:31,01:18:31,0.000,8,5,6,,12,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:18:33,01:18:33,0.000,8,2,5,,8,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:18:34,01:18:34,0.000,3,1,2,,8,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:18:45,01:18:45,0.000,13,9,1,,2,largo,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Perdida,,01:18:51,01:18:51,0.000,Volver,,1,,2,Balon afuera lateral,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Arquero,,01:19:16,01:19:16,0.000,Volver,,1,Bueno,8,Salvada/Atajada,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:19:21,01:19:21,0.000,9,4,1,,3,S arquero pie,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:19:29,01:19:29,0.000,17,7,4,,9,medio,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Perdida,,01:19:29,01:19:29,0.000,Volver,,4,,9,Interceptado,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Falta,,01:19:47,01:19:47,0.000,Volver,,7,,10,Hecha,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Arquero,,01:20:48,01:20:48,0.000,Volver,,1,,10,Rebote/Despeje,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Sustitucion,,01:21:29,01:21:29,0.000,Volver,21,,,,,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Sustitucion,,01:21:31,01:21:31,0.000,Volver,17,,,,,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:21:57,01:21:57,0.000,11,6,21,,16,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:22:00,01:22:00,0.000,10,2,6,,11,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:22:03,01:22:03,0.000,10,3,2,,10,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:22:04,01:22:04,0.000,16,17,3,,13,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:22:06,01:22:06,0.000,16,3,17,,16,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:22:10,01:22:10,0.000,19,21,3,,16,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:24:11,01:24:11,0.000,7,3,5,,7,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:24:13,01:24:13,0.000,7,2,3,,7,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Sustitucion,,01:21:33,01:21:33,0.000,Volver,22,,,,,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:24:19,01:24:19,0.000,13,22,2,,7,medio,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:24:20,01:24:20,0.000,13,7,22,,13,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:24:22,01:24:22,0.000,13,17,7,,13,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:24:24,01:24:24,0.000,13,22,17,,13,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Perdida,,01:24:25,01:24:25,0.000,Volver,,17,,13,Balon afuera lateral,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:24:35,01:24:35,0.000,15,4,21,,13,medio,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:24:39,01:24:39,0.000,18,8,4,,15,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:24:43,01:24:43,0.000,18,4,8,,18,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:24:47,01:24:47,0.000,14,17,4,,18,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:24:52,01:24:52,0.000,17,21,17,,14,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:24:54,01:24:54,0.000,17,17,21,,17,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:24:57,01:24:57,0.000,17,5,17,,17,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Remate pie,,01:25:01,01:25:01,0.000,22,Rival,5,,17,Media distancia,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Perdida,,01:25:01,01:25:01,0.000,Volver,,5,,17,Balon afuera fondo,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Falta,,01:26:10,01:26:10,0.000,Volver,,5,,12,Recibida,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:26:27,01:26:27,0.000,12,6,2,,11,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:26:29,01:26:29,0.000,4,1,6,,12,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:26:35,01:26:35,0.000,17,21,1,,21,largo,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Perdida,,01:26:36,01:26:36,0.000,Volver,,1,,21,Interceptado,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Perdida,,01:26:36,01:26:36,0.000,Volver,,1,,21,Interceptado,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:27:28,01:27:28,0.000,12,5,7,,12,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:27:35,01:27:35,0.000,18,7,5,,14,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:27:36,01:27:36,0.000,12,6,7,,18,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:27:43,01:27:43,0.000,11,17,6,,11,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:27:46,01:27:46,0.000,18,4,17,,14,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:27:55,01:27:55,0.000,15,5,4,,18,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:27:59,01:27:59,0.000,17,2,5,,17,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:28:01,01:28:01,0.000,16,3,2,,16,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:28:04,01:28:04,0.000,16,5,3,,19,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:28:06,01:28:06,0.000,22,21,5,,16,centro aereo,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Perdida,,01:28:08,01:28:08,0.000,,,5,,16,Balon afuera fondo,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Remate cabeza,,01:28:45,01:28:45,0.000,22,Rival,2,,21,Dificil,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Perdida,,01:28:46,01:28:46,0.000,Volver,,2,,21,Atajada,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Falta,,01:30:06,01:30:06,0.000,Volver,,5,,15,Hecha,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Arquero,,01:31:10,01:31:10,0.000,Volver,,1,Bueno,4,Salvada/Atajada,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:31:19,01:31:19,0.000,16,17,1,,3,S arquero pie,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:31:27,01:31:27,0.000,13,22,17,,13,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:31:28,01:31:28,0.000,13,17,22,,13,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:31:30,01:31:30,0.000,13,3,17,,13,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:31:31,01:31:31,0.000,13,7,3,,13,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:31:38,01:31:38,0.000,17,21,7,,13,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Remate pie,,01:31:40,01:31:40,0.000,22,Rival,21,,20,Corta distancia,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Perdida,,01:31:43,01:31:43,0.000,Volver,,21,,20,Interceptado,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:32:48,01:32:48,0.000,17,8,7,,16,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Remate pie,,01:32:50,01:32:50,0.000,22,Rival,8,,17,Corta distancia,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Perdida,,01:32:50,01:32:50,0.000,Volver,,8,,17,Atajada,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Arquero,,01:36:47,01:36:47,0.000,Volver,,1,Bueno,3,Salvada/Atajada,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:36:54,01:36:54,0.000,17,21,1,,3,S arquero pie,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Perdida,,01:36:55,01:36:55,0.000,Volver,,1,,3,Interceptado,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:37:11,01:37:11,0.000,8,17,5,,8,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:37:13,01:37:13,0.000,7,3,17,,7,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:37:16,01:37:16,0.000,7,5,3,,7,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:37:18,01:37:18,0.000,10,17,5,,7,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Perdida,,01:37:18,01:37:18,0.000,Volver,,5,,7,Interceptado,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:37:42,01:37:42,0.000,10,3,5,,10,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:37:46,01:37:46,0.000,15,4,3,,13,medio,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:37:54,01:37:54,0.000,14,5,4,,14,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:37:55,01:37:55,0.000,14,4,5,,14,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Falta,,01:38:13,01:38:13,0.000,Volver,,3,,20,Hecha,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:39:21,01:39:21,0.000,10,5,3,,10,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:39:27,01:39:27,0.000,10,2,5,,10,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:39:29,01:39:29,0.000,12,6,2,,10,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:39:33,01:39:33,0.000,11,2,6,,12,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:39:34,01:39:34,0.000,11,5,2,,11,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:39:38,01:39:38,0.000,17,21,5,,14,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:39:41,01:39:41,0.000,18,4,21,,14,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:39:47,01:39:47,0.000,15,8,4,,18,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:39:50,01:39:50,0.000,14,5,8,,15,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:39:51,01:39:51,0.000,15,8,5,,14,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:40:00,01:40:00,0.000,19,17,8,,15,largo,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:41:11,01:41:11,0.000,8,2,5,,11,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:41:15,01:41:15,0.000,10,17,2,,8,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:41:16,01:41:16,0.000,10,5,17,,10,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:41:45,01:41:45,0.000,10,2,3,,13,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:41:49,01:41:49,0.000,12,6,2,,11,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:41:54,01:41:54,0.000,15,8,6,,12,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:41:58,01:41:58,0.000,12,6,8,,11,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:42:04,01:42:04,0.000,14,5,6,,12,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Perdida,,01:42:05,01:42:05,0.000,Volver,,6,,12,Interceptado,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:42:26,01:42:26,0.000,10,8,3,,10,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:42:32,01:42:32,0.000,9,6,8,,10,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Falta,,01:43:48,01:43:48,0.000,Volver,,17,,15,Recibida,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:45:42,01:45:42,0.000,5,6,1,,3,S arquero pie,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:46:29,01:46:29,0.000,14,8,1,,3,S arquero pie,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:46:33,01:46:33,0.000,12,4,8,,14,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:46:38,01:46:38,0.000,13,3,4,,12,largo,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:46:41,01:46:41,0.000,10,2,3,,13,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:46:44,01:46:44,0.000,13,5,2,,10,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:46:47,01:46:47,0.000,10,2,5,,13,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Remate pie,,01:47:41,01:47:41,0.000,22,Rival,7,,18,Media distancia,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Perdida,,01:47:42,01:47:42,0.000,Volver,,7,,18,Atajada,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Sustitucion,,01:48:31,01:48:31,0.000,Volver,18,,,,,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Sustitucion,,01:48:31,01:48:31,0.000,Volver,15,,,,,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:48:59,01:48:59,0.000,Volver,3,18,,10,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:49:02,01:49:02,0.000,8,6,3,,10,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:49:03,01:49:03,0.000,7,2,6,,8,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:49:05,01:49:05,0.000,7,5,2,,7,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:49:10,01:49:10,0.000,8,15,5,,8,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:49:13,01:49:13,0.000,9,6,15,,8,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:49:17,01:49:17,0.000,12,4,6,,9,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Falta,,01:52:12,01:52:12,0.000,Volver,,15,,7,Recibida,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:52:16,01:52:16,0.000,11,15,5,,11,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:52:19,01:52:19,0.000,12,4,15,,12,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:52:22,01:52:22,0.000,12,15,4,,15,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:52:25,01:52:25,0.000,15,5,15,,15,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:52:28,01:52:28,0.000,12,6,5,,12,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:52:32,01:52:32,0.000,10,15,6,,9,medio,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:52:36,01:52:36,0.000,16,22,15,,13,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:52:39,01:52:39,0.000,16,15,22,,16,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:52:41,01:52:41,0.000,13,17,15,,16,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:52:43,01:52:43,0.000,17,15,17,,16,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:52:46,01:52:46,0.000,17,5,15,,17,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Perdida,,01:52:46,01:52:46,0.000,Volver,,15,,17,Interceptado,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:54:02,01:54:02,0.000,12,6,18,,11,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:54:08,01:54:08,0.000,12,18,6,,12,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:54:11,01:54:11,0.000,8,2,18,,9,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:54:16,01:54:16,0.000,12,4,2,,8,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Perdida,,01:54:17,01:54:17,0.000,Volver,,2,,8,Interceptado,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Arquero,,01:54:41,01:54:41,0.000,Volver,,1,Bueno,3,Salvada/Atajada,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:54:43,01:54:43,0.000,8,2,1,,3,S arquero pie,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:54:46,01:54:46,0.000,8,5,2,,8,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:54:50,01:54:50,0.000,9,6,5,,8,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:54:56,01:54:56,0.000,15,4,6,,9,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:55:02,01:55:02,0.000,15,18,4,,15,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Pase,,01:55:05,01:55:05,0.000,15,4,18,,15,corto,
2022/07/11,Pases Arsenal ,Pases Arsenal ,21:22:05,23:24:23,Falta,,01:55:18,01:55:18,0.000,Volver,,18,,15,Recibida,
